,city,Latitude,Longitude,date,confirmed
447,Eemnes,52.2547415,5.286070995513654,2020-03-05,0
448,Eersel,51.3586373,5.3201315,2020-03-05,0
449,Eijsden-Margraten,50.804994199999996,5.768281652884866,2020-03-05,0
450,Eindhoven,51.44855695,5.450122521857143,2020-03-05,3
451,Elburg,52.44875,5.83334,2020-03-05,0
452,Emmen,52.788937,6.8939001,2020-03-05,0
453,Enkhuizen,52.70128,5.29373,2020-03-05,0
454,Enschede,52.2209855,6.8940537,2020-03-05,0
455,Epe,52.34781,5.98399,2020-03-05,0
456,Ermelo,52.30015,5.62302,2020-03-05,0
457,Etten-Leur,51.57593705,4.6432215835526325,2020-03-05,0
458,Geertruidenberg,51.7010947,4.8597583,2020-03-05,0
459,Geldrop-Mierlo,51.43182315,5.5918099053219965,2020-03-05,0
460,Gemert-Bakel,51.5410462,5.755361244704551,2020-03-05,1
461,Gennep,51.700959999999995,5.9678631520832495,2020-03-05,0
462,Gilze en Rijen,51.56323905,4.913039391005126,2020-03-05,0
463,Goeree-Overflakkee,51.7525798,4.1224115085591055,2020-03-05,0
464,Goes,51.503979,3.89029,2020-03-05,0
465,Goirle,51.5239585,5.0661977,2020-03-05,0
466,Gooise Meren,52.322224000000006,5.104556785563771,2020-03-05,1
467,Gorinchem,51.8421872,4.974600467260094,2020-03-05,0
468,Gouda,52.018119350000006,4.711122134697802,2020-03-05,0
469,Grave,51.75787,3.89029,2020-03-05,0
470,Groningen,53.2190652,6.5680077,2020-03-05,0
471,Gulpen-Wittem,50.79962605,5.890529675273097,2020-03-05,0
472,Haaksbergen,52.16212075,6.775353827101859,2020-03-05,0
473,Haaren,51.6036127,5.2272278,2020-03-05,0
474,Haarlem,52.3885317,4.6388048,2020-03-05,1
475,Haarlemmermeer,52.3238421,4.715261248876009,2020-03-05,0
476,Halderberge,51.58976405,4.513483321011281,2020-03-05,0
477,Hardenberg,52.5754706,6.6188242,2020-03-05,0
478,Harderwijk,52.33599915,5.640271521392062,2020-03-05,0
479,Hardinxveld-Giessendam,51.83862405,4.824610423909343,2020-03-05,2
480,Harlingen,53.17364,5.42087,2020-03-05,0
481,Hattem,52.476711699999996,6.061913261141655,2020-03-05,0
482,Heemskerk,52.51011775,4.635060887073173,2020-03-05,0
483,Heemstede,52.3427475,4.618043843137004,2020-03-05,0
484,Heerde,52.3896323,6.0393181,2020-03-05,0
485,Heerenveen,52.9568246,5.9270052,2020-03-05,0
486,Heerhugowaard,52.6780162,4.851688593963786,2020-03-05,0
487,Heerlen,50.87627725,5.982795215474173,2020-03-05,0
488,Heeze-Leende,51.35863595,5.577977300926967,2020-03-05,0
489,Heiloo,52.60192475,4.70503175175436,2020-03-05,0
490,Hellendoorn,52.3901258,6.447899,2020-03-05,0
491,Hellevoetsluis,51.8433469,4.121302772091925,2020-03-05,0
492,Helmond,51.47356795,5.6671089885064525,2020-03-05,4
493,Hendrik-Ido-Ambacht,51.84664995,4.634280416662918,2020-03-05,0
494,Hengelo (O),52.2523195,6.795525590808008,2020-03-05,0
495,Het Hogeland,53.41292275,6.505729937635983,2020-03-05,0
496,Heumen,51.7653817,5.8442265,2020-03-05,0
497,Heusden,51.7335641,5.1382012,2020-03-05,0
498,Hillegom,52.2921995,4.5835031,2020-03-05,0
499,Hilvarenbeek,51.4862924,5.1379984,2020-03-05,0
500,Hilversum,52.23158695,5.173493602392345,2020-03-05,0
501,Hoeksche Waard,51.767479249999994,4.435494000691374,2020-03-05,1
502,Hof van Twente,52.2359271,6.5668637425282705,2020-03-05,0
503,Hollands Kroon,52.875946799999994,4.965504712047365,2020-03-05,0
504,Hoogeveen,52.7202393,6.4759313,2020-03-05,0
505,Hoorn,52.622545450000004,5.067726588147824,2020-03-05,0
506,Horst aan de Maas,51.4515953,6.030898893223135,2020-03-05,0
507,Houten,52.03061555,5.1612166394266765,2020-03-05,9
508,Huizen,52.296484449999994,5.240582040690262,2020-03-05,0
509,Hulst,51.2822909,4.0532016,2020-03-05,0
510,IJsselstein,52.026205250000004,5.028685923229064,2020-03-05,0
511,Kaag en Braassem,52.193046249999995,4.621636649034843,2020-03-05,0
512,Kampen,52.576263100000006,5.8681694696797395,2020-03-05,0
513,Kapelle,51.48635,3.95913,2020-03-05,0
514,Katwijk,52.19660355,4.396804776123671,2020-03-05,0
515,Kerkrade,50.8654924,6.0632022,2020-03-05,0
516,Koggenland,52.64758125,4.952321716593174,2020-03-05,0
517,Krimpen aan den IJssel,51.9166979,4.608369872564271,2020-03-05,0
518,Krimpenerwaard,51.955741950000004,4.75784699750764,2020-03-05,0
519,Laarbeek,51.53228435,5.61265248893554,2020-03-05,0
520,Landerd,51.70925615,5.650857375128425,2020-03-05,0
521,Landgraaf,50.902456599999994,6.02931034376856,2020-03-05,0
522,Landsmeer,52.44966555,4.9302029546875765,2020-03-05,0
523,Langedijk,52.6899114,4.778732158075601,2020-03-05,0
524,Lansingerland,52.01101685,4.507645445233463,2020-03-05,0
525,Laren,52.24253135,5.216244030438074,2020-03-05,0
526,Leeuwarden,53.2005936,5.7918548,2020-03-05,0
527,Leiden,52.1518157,4.4811088666204295,2020-03-05,0
528,Leiderdorp,52.15705765,4.543378647059756,2020-03-05,0
529,Leidschendam-Voorburg,52.09260105,4.4321249720751625,2020-03-05,0
530,Lelystad,52.5150949,5.4768915,2020-03-05,0
531,Leudal,51.2339148,5.895853139985457,2020-03-05,0
532,Leusden,52.1187668,5.417118899734083,2020-03-05,0
533,Lingewaard,51.9074337,5.9439721314706215,2020-03-05,0
534,Lisse,52.2540183,4.541928029675811,2020-03-05,0
535,Lochem,52.158471,6.4144888,2020-03-05,0
536,Loon op Zand,51.6271273,5.07407,2020-03-05,5
537,Lopik,51.9752848,4.9491743,2020-03-05,0
538,Loppersum,53.3320144,6.7469502,2020-03-05,0
539,Losser,52.2620369,7.0046452,2020-03-05,0
540,Maasdriel,51.7853378,5.316792505584603,2020-03-05,0
541,Maasgouw,51.1577134,5.894547348825503,2020-03-05,0
542,Maassluis,51.9266671,4.244000657157326,2020-03-05,0
543,Maastricht,50.8512438,5.6909768,2020-03-05,0
544,Medemblik,52.768691,5.106195,2020-03-05,0
545,Meerssen,50.8850867,5.7529708,2020-03-05,0
546,Meierijstad,51.58844725,5.516390104700668,2020-03-05,0
547,Meppel,52.711744350000004,6.197307325163717,2020-03-05,0
548,Middelburg,51.50529485,3.6100710049422853,2020-03-05,0
549,Midden-Delfland,51.97058165,4.322980951300874,2020-03-05,0
550,Midden-Drenthe,52.87061935,6.568055858657804,2020-03-05,0
551,Midden-Groningen,53.184673599999996,6.7795735147296075,2020-03-05,0
552,Mill en Sint Hubert,51.67911945,5.78699324714527,2020-03-05,0
553,Moerdijk,51.703314,4.6258899,2020-03-05,0
554,Molenlanden,51.891504350000005,4.836502649912571,2020-03-05,0
555,Montferland,51.92400575,6.205514601615217,2020-03-05,0
556,Montfoort,52.0387833,4.956087684635074,2020-03-05,0
557,Mook en Middelaar,51.74830635,5.906406373368311,2020-03-05,0
558,Neder-Betuwe,51.92150995,5.616123265710504,2020-03-05,0
559,Nederweert,51.2856418,5.7496037,2020-03-05,0
560,Nieuwegein,52.0298704,5.0929333789192395,2020-03-05,0
561,Nieuwkoop,52.1405891,4.786696497900001,2020-03-05,0
562,Nijkerk,52.2220116,5.4823124,2020-03-05,0
563,Nijmegen,51.8427385,5.8634696,2020-03-05,0
564,Nissewaard,51.82787345,4.305284305924035,2020-03-05,0
565,Noardeast-Fryslân,53.3681579,5.938900135147189,2020-03-05,0
566,Noord-Beveland,51.56520675,3.8009095733783114,2020-03-05,0
567,Noordenveld,53.0953746,6.420844296734667,2020-03-05,0
568,Noordoostpolder,52.7264415,5.703605604549722,2020-03-05,0
569,Noordwijk,52.2698936,4.452685652490141,2020-03-05,0
570,"Nuenen, Gerwen en Nederwetten",51.48603,5.544006988824241,2020-03-05,0
571,Nunspeet,52.378571,5.780886,2020-03-05,0
572,Oegstgeest,52.1833669,4.472129402976295,2020-03-05,0
573,Oirschot,51.5032385,5.3155486,2020-03-05,0
574,Oisterwijk,51.5778742,5.1938101,2020-03-05,0
575,Oldambt,53.2223408,7.068982392062174,2020-03-05,0
576,Oldebroek,52.4456068,5.8990319,2020-03-05,0
577,Oldenzaal,52.30853685,6.914603743122237,2020-03-05,0
578,Olst-Wijhe,52.3756076,6.146510651573131,2020-03-05,0
579,Ommen,52.5208023,6.4251941,2020-03-05,0
580,Oost Gelre,52.0153031,6.561010327461535,2020-03-05,0
581,Oosterhout,51.6447215,4.8608337,2020-03-05,0
582,Ooststellingwerf,52.99085895,6.304963752820772,2020-03-05,0
583,Oostzaan,52.45218065,4.868548732505015,2020-03-05,0
584,Opmeer,52.704381749999996,4.928568037131412,2020-03-05,0
585,Opsterland,53.04680105,6.095135723829035,2020-03-05,0
586,Oss,51.7689067,5.5223672,2020-03-05,1
587,Oude IJsselstreek,51.90269995,6.391753286370878,2020-03-05,0
588,Ouder-Amstel,52.2946678,4.91646890749465,2020-03-05,0
589,Oudewater,52.02015625,4.896559775204166,2020-03-05,0
590,Overbetuwe,51.921961249999995,5.786081549088322,2020-03-05,0
591,Papendrecht,51.834666999999996,4.704688255674374,2020-03-05,0
592,Peel en Maas,51.33064175,5.979363705773345,2020-03-05,0
593,Pekela,53.067078300000006,6.965987960024869,2020-03-05,0
594,Pijnacker-Nootdorp,52.0111357,4.426848138072311,2020-03-05,2
595,Purmerend,52.4997208,4.964420036889974,2020-03-05,0
596,Putten,52.2608751,5.6100469,2020-03-05,0
597,Raalte,52.3857034,6.2718277,2020-03-05,0
598,Reimerswaal,51.44300185,4.101441031156753,2020-03-05,0
599,Renkum,51.9751065,5.7335691,2020-03-05,0
600,Renswoude,52.072421899999995,5.5308677368115005,2020-03-05,0
601,Reusel-De Mierden,51.37099705,5.1468666691668705,2020-03-05,0
602,Rheden,52.0043836,6.0302806,2020-03-05,0
603,Rhenen,51.980847600000004,5.5745623668309925,2020-03-05,0
604,Ridderkerk,51.8709913,4.592647897485351,2020-03-05,0
605,Rijssen-Holten,52.284324850000004,6.440777380657181,2020-03-05,0
606,Rijswijk,52.03739335,4.322502837527406,2020-03-05,0
607,Roerdalen,51.14172275,5.992474016651388,2020-03-05,0
608,Roermond,51.190174,5.9914098,2020-03-05,0
609,Roosendaal,51.5304587,4.464493820524657,2020-03-05,0
610,Rotterdam,51.9228958,4.4631727,2020-03-05,5
611,Rozendaal,52.0394752,5.963024982504363,2020-03-05,0
612,Rucphen,51.5328422,4.5597188,2020-03-05,0
613,Schagen,52.7882013,4.804434,2020-03-05,0
614,Scherpenzeel,52.090368850000004,5.507202445760246,2020-03-05,0
615,Schiedam,51.9300454,4.386451052615731,2020-03-05,0
616,Schiermonnikoog,53.48332935,6.2027736660373805,2020-03-05,0
617,Schouwen-Duiveland,51.687435300000004,3.876634088033648,2020-03-05,0
618,Simpelveld,50.8355496,5.9827262,2020-03-05,0
619,Sint Anthonis,51.626921,5.8816763,2020-03-05,0
620,Sint-Michielsgestel,51.6391001,5.3515392,2020-03-05,1
621,Sittard-Geleen,51.0094043,5.8376057867167965,2020-03-05,2
622,Sliedrecht,51.8308564,4.769843031183671,2020-03-05,0
623,Sluis,51.3083996,3.3874159,2020-03-05,0
624,Smallingerland,53.11525265,6.050738915587699,2020-03-05,0
625,Soest,52.17338,5.31292,2020-03-05,4
626,Someren,51.3858887,5.7133677,2020-03-05,0
627,Son en Breugel,51.5178128,5.491434707574257,2020-03-05,0
628,Stadskanaal,52.9925618,6.9624466,2020-03-05,0
629,Staphorst,52.647276,6.2074792,2020-03-05,0
630,Stede Broec,52.697291899999996,5.225990311919762,2020-03-05,0
631,Steenbergen,51.58592,4.3145758,2020-03-05,0
632,Steenwijkerland,52.7478796,6.0232031497011835,2020-03-05,0
633,Stein,50.9694381,5.7669713,2020-03-05,0
634,Stichtse Vecht,52.20301145,4.994837650454457,2020-03-05,2
635,Súdwest Fryslân,52.974832649999996,5.436073892467922,2020-03-05,0
636,Terneuzen,51.3254737,3.8403111,2020-03-05,0
637,Terschelling,53.35829,5.21604,2020-03-05,0
638,Texel,53.053921,4.79605,2020-03-05,0
639,Teylingen,52.21739375,4.511393222538171,2020-03-05,0
640,Tholen,51.5354462,4.2232813,2020-03-05,0
641,Tiel,51.892425349999996,5.430438174137935,2020-03-05,0
642,Tilburg,51.55847,5.083076,2020-03-05,3
643,Tubbergen,52.4081084,6.7818694,2020-03-05,0
644,Twenterand,52.439304,6.635427575044659,2020-03-05,0
645,Tynaarlo,53.0770194,6.6175495,2020-03-05,0
646,Tytsjerksteradiel,53.20512135,5.973447146507526,2020-03-05,0
647,Uden,51.6590888,5.6148605,2020-03-05,0
648,Uitgeest,52.523293949999996,4.737466990272131,2020-03-05,0
649,Uithoorn,52.24400285,4.828160506359512,2020-03-05,0
650,Urk,52.66098,5.60043,2020-03-05,0
651,Utrecht,52.0949753,5.109708,2020-03-05,6
652,Utrechtse Heuvelrug,52.028653649999995,5.394884269227865,2020-03-05,0
653,Vaals,50.7710157,6.019049,2020-03-05,0
654,Valkenburg aan de Geul,50.86094405,5.813709999149556,2020-03-05,0
655,Valkenswaard,51.350688,5.4594497,2020-03-05,0
656,Veendam,53.1028443,6.8694863,2020-03-05,0
657,Veenendaal,52.02320415,5.551800233162295,2020-03-05,0
658,Veere,51.5475163,3.6660882,2020-03-05,0
659,Veldhoven,51.40770635,5.392731058176404,2020-03-05,0
660,Velsen,52.451910299999994,4.603891145874141,2020-03-05,0
661,Venlo,51.3702109,6.1688954,2020-03-05,0
662,Venray,51.5367139,5.972118187978204,2020-03-05,0
663,Vijfheerenlanden,51.9301978,5.049517114891252,2020-03-05,0
664,Vlaardingen,51.9227863,4.329563378870851,2020-03-05,0
665,Vlieland,53.29686,5.07479,2020-03-05,0
666,Vlissingen,51.455681,3.57649,2020-03-05,0
667,Voerendaal,50.8804521,5.926962,2020-03-05,0
668,Voorschoten,52.12572195,4.441016864583206,2020-03-05,0
669,Voorst,52.1730487,6.1415761,2020-03-05,0
670,Vught,51.656821,5.2893308,2020-03-05,0
671,Waadhoeke,53.2460054,5.610797779708593,2020-03-05,0
672,Waalre,51.3876404,5.4476871,2020-03-05,0
673,Waalwijk,51.6852544,5.0705122,2020-03-05,0
674,Waddinxveen,52.0443437,4.641596120380745,2020-03-05,0
675,Wageningen,51.9685817,5.668298061827958,2020-03-05,0
676,Wassenaar,52.14361135,4.370966818678455,2020-03-05,0
677,Waterland,52.44350745,5.058109822038444,2020-03-05,0
678,Weert,51.2531334,5.7085827,2020-03-05,0
679,Weesp,52.30444305,5.0585343520066335,2020-03-05,0
680,West Betuwe,51.8697052,5.194137167944251,2020-03-05,0
681,West Maas en Waal,51.852191399999995,5.49837974702748,2020-03-05,0
682,Westerkwartier,53.21425645,6.3459813379440115,2020-03-05,0
683,Westerveld,52.82845325,6.311162261576614,2020-03-05,0
684,Westervoort,51.9597557,5.9682662318854725,2020-03-05,0
685,Westerwolde,52.999464450000005,7.1404588700937754,2020-03-05,0
686,Westland,51.99249,4.20763,2020-03-05,0
687,Weststellingwerf,52.87191835,6.008674359652279,2020-03-05,0
688,Westvoorne,51.8882976,4.059905590312815,2020-03-05,0
689,Wierden,52.35195215,6.567448420567358,2020-03-05,0
690,Wijchen,51.8099983,5.7362233,2020-03-05,0
691,Wijdemeren,52.2256115,5.090367791157206,2020-03-05,0
692,Wijk bij Duurstede,51.9775074,5.326929727283412,2020-03-05,0
693,Winterswijk,51.9746432,6.7224185,2020-03-05,0
694,Woensdrecht,51.4293059,4.304716,2020-03-05,0
695,Woerden,52.08701595,4.876687198673499,2020-03-05,0
696,Wormerland,52.505552249999994,4.85934288905351,2020-03-05,0
697,Woudenberg,52.08025955,5.4122265761644925,2020-03-05,0
698,Zaanstad,52.4689235,4.773783522451712,2020-03-05,0
699,Zaltbommel,51.8066578,5.2411204,2020-03-05,1
700,Zandvoort,52.3595916,4.53252402994204,2020-03-05,0
701,Zeewolde,52.331111,5.5430312,2020-03-05,1
702,Zeist,52.086531750000006,5.249007957671885,2020-03-05,0
703,Zevenaar,51.9357252,6.0789395,2020-03-05,0
704,Zoetermeer,52.06228915,4.487754553694883,2020-03-05,0
705,Zoeterwoude,52.11718945,4.503459502079346,2020-03-05,0
706,Zuidplas,51.9995787,4.613450887425165,2020-03-05,0
707,Zundert,51.4702197,4.6610472,2020-03-05,0
708,Zutphen,52.129267600000006,6.205983813687771,2020-03-05,0
709,Zwartewaterland,52.609919899999994,6.045522051921318,2020-03-05,0
710,Zwijndrecht,51.82052005,4.625731518379531,2020-03-05,0
711,Zwolle,52.5089759,6.0943765,2020-03-05,0
712,'s-Gravenhage,52.0799838,4.3113461,2020-03-06,2
713,'s-Hertogenbosch,51.6889351,5.3031044,2020-03-06,0
714,Aa en Hunze,52.9814393,6.729452061777957,2020-03-06,0
715,Aalsmeer,52.2658344,4.766170039669312,2020-03-06,0
716,Aalten,51.9285963,6.5810265,2020-03-06,0
717,Achtkarspelen,53.207516749999996,6.150763705175438,2020-03-06,0
718,Alblasserdam,51.8599524,4.666202275442476,2020-03-06,0
719,Albrandswaard,51.8524269,4.435285362646326,2020-03-06,0
720,Alkmaar,52.6312592,4.7503798,2020-03-06,0
721,Almelo,52.3567956,6.66725277634109,2020-03-06,0
722,Almere,52.375092,5.216168,2020-03-06,1
723,Alphen aan den Rijn,52.1343369,4.6561357,2020-03-06,1
724,Alphen-Chaam,51.50689565,4.871359861218567,2020-03-06,0
725,Altena,51.81456,4.99468,2020-03-06,4
726,Ameland,53.44624,5.68601,2020-03-06,0
727,Amersfoort,52.163773899999995,5.3965879493517015,2020-03-06,0
728,Amstelveen,52.2862177,4.852649259746028,2020-03-06,0
729,Amsterdam,52.3727598,4.8936041,2020-03-06,2
730,Apeldoorn,52.2156457,5.9639485,2020-03-06,0
731,Appingedam,53.318725150000006,6.844171069672516,2020-03-06,0
732,Arnhem,51.984257,5.9108573,2020-03-06,1
733,Assen,52.9953538,6.560553,2020-03-06,0
734,Asten,51.404091,5.7458688,2020-03-06,0
735,Baarle-Nassau,51.4432069,4.930569,2020-03-06,0
736,Baarn,52.2002549,5.269143393313942,2020-03-06,0
737,Barendrecht,51.85193795,4.52938352520747,2020-03-06,0
738,Barneveld,52.142479,5.5866392,2020-03-06,0
739,Beek,50.9413527,5.7977204,2020-03-06,0
740,Beekdaelen,50.93449595,5.88869051100548,2020-03-06,1
741,Beemster,52.56245505,4.919867904155717,2020-03-06,0
742,Beesel,51.2688217,6.0416706,2020-03-06,0
743,Berg en Dal,51.825911,5.9100697,2020-03-06,0
744,Bergeijk,51.30452025,5.318413747169572,2020-03-06,0
745,Bergen (L),51.6012568,6.0469005,2020-03-06,0
746,Bergen (L.),51.6012568,6.0469005,2020-03-06,0
747,Bergen (NH),52.66725715,4.697223541303441,2020-03-06,0
748,Bergen op Zoom,51.4965864,4.289740797263708,2020-03-06,0
749,Berkelland,52.10152,6.618404626883939,2020-03-06,0
750,Bernheze,51.683532850000006,5.521242816477055,2020-03-06,0
751,Best,51.510017,5.398661990056466,2020-03-06,1
752,Beuningen,51.8586611,5.767357,2020-03-06,1
753,Beverwijk,52.478626,4.6732036218509,2020-03-06,2
754,Bladel,51.3667765,5.2154317,2020-03-06,0
755,Blaricum,52.281133749999995,5.29371090566366,2020-03-06,1
756,Bloemendaal,52.4036594,4.6197687,2020-03-06,0
757,Bodegraven-Reeuwijk,52.0677553,4.7575800066386025,2020-03-06,0
758,Boekel,51.6029009,5.6726793,2020-03-06,0
759,Borger-Odoorn,52.9000925,6.8821614819282875,2020-03-06,0
760,Borne,52.3005,6.7555,2020-03-06,1
761,Borsele,51.42891125,3.8358844144895325,2020-03-06,0
762,Boxmeer,51.6486483,5.9450972,2020-03-06,0
763,Boxtel,51.593711,5.3278263,2020-03-06,0
764,Breda,51.5887845,4.7760237,2020-03-06,2
765,Brielle,51.907479,4.167086176739853,2020-03-06,0
766,Bronckhorst,52.0529087,6.269274781349422,2020-03-06,1
767,Brummen,52.087327,6.1568633,2020-03-06,0
768,Brunssum,50.943821549999996,5.974825084719281,2020-03-06,0
769,Bunnik,52.0663713,5.1940676,2020-03-06,0
770,Bunschoten,52.2391743,5.3734101,2020-03-06,0
771,Buren,51.9112553,5.3338217,2020-03-06,0
772,Capelle aan den IJssel,51.935853800000004,4.589460935511152,2020-03-06,0
773,Castricum,52.558830549999996,4.639675526200153,2020-03-06,0
774,Coevorden,52.65266925,6.739318887009727,2020-03-06,3
775,Cranendonck,51.286919,5.5810952873530475,2020-03-06,0
776,Cuijk,51.729939,5.8800458,2020-03-06,0
777,Culemborg,51.94933145,5.209215183621777,2020-03-06,1
778,Dalfsen,52.5111721,6.253911,2020-03-06,0
779,Dantumadiel,53.27651665,5.967811226529737,2020-03-06,0
780,De Bilt,52.1097009,5.178706,2020-03-06,3
781,De Fryske Marren,52.9118448,5.713876378916552,2020-03-06,0
782,De Ronde Venen,52.2325145,4.920240947843794,2020-03-06,0
783,De Wolden,52.70557745,6.338954173954216,2020-03-06,0
784,Delft,52.0114017,4.35839,2020-03-06,1
785,Delfzijl,53.333469,6.92672,2020-03-06,0
786,Den Helder,52.95738,4.7585,2020-03-06,0
787,Deurne,51.4611926,5.7914611,2020-03-06,0
788,Deventer,52.2532272,6.1584725,2020-03-06,0
789,Diemen,52.3350493,4.984282926187014,2020-03-06,2
790,Dinkelland,52.371448799999996,6.915066619316923,2020-03-06,0
791,Doesburg,52.018750499999996,6.151558274308546,2020-03-06,0
792,Doetinchem,51.9655192,6.2891093,2020-03-06,0
793,Dongen,51.6247384,4.9366784,2020-03-06,1
794,Dordrecht,51.7958812,4.6779351,2020-03-06,0
795,Drechterland,52.65570515,5.185359460663441,2020-03-06,0
796,Drimmelen,51.7081516,4.8046508,2020-03-06,0
797,Dronten,52.53172775,5.75053478514506,2020-03-06,0
798,Druten,51.88473605,5.600426583452027,2020-03-06,0
799,Duiven,51.9495859,6.024594,2020-03-06,0
800,Echt-Susteren,51.082135199999996,5.899125547533698,2020-03-06,0
801,Edam-Volendam,52.54861165,5.026615664206329,2020-03-06,0
802,Ede,52.0458265,5.6702011,2020-03-06,0
803,Eemnes,52.2547415,5.286070995513654,2020-03-06,0
804,Eersel,51.3586373,5.3201315,2020-03-06,0
805,Eijsden-Margraten,50.804994199999996,5.768281652884866,2020-03-06,0
806,Eindhoven,51.44855695,5.450122521857143,2020-03-06,4
807,Elburg,52.44875,5.83334,2020-03-06,0
808,Emmen,52.788937,6.8939001,2020-03-06,0
809,Enkhuizen,52.70128,5.29373,2020-03-06,0
810,Enschede,52.2209855,6.8940537,2020-03-06,0
811,Epe,52.34781,5.98399,2020-03-06,0
812,Ermelo,52.30015,5.62302,2020-03-06,0
813,Etten-Leur,51.57593705,4.6432215835526325,2020-03-06,0
814,Geertruidenberg,51.7010947,4.8597583,2020-03-06,0
815,Geldrop-Mierlo,51.43182315,5.5918099053219965,2020-03-06,0
816,Gemert-Bakel,51.5410462,5.755361244704551,2020-03-06,1
817,Gennep,51.700959999999995,5.9678631520832495,2020-03-06,0
818,Gilze en Rijen,51.56323905,4.913039391005126,2020-03-06,0
819,Goeree-Overflakkee,51.7525798,4.1224115085591055,2020-03-06,0
820,Goes,51.503979,3.89029,2020-03-06,0
821,Goirle,51.5239585,5.0661977,2020-03-06,0
822,Gooise Meren,52.322224000000006,5.104556785563771,2020-03-06,2
823,Gorinchem,51.8421872,4.974600467260094,2020-03-06,0
824,Gouda,52.018119350000006,4.711122134697802,2020-03-06,0
825,Grave,51.75787,3.89029,2020-03-06,0
826,Groningen,53.2190652,6.5680077,2020-03-06,0
827,Gulpen-Wittem,50.79962605,5.890529675273097,2020-03-06,0
828,Haaksbergen,52.16212075,6.775353827101859,2020-03-06,0
829,Haaren,51.6036127,5.2272278,2020-03-06,0
830,Haarlem,52.3885317,4.6388048,2020-03-06,1
831,Haarlemmermeer,52.3238421,4.715261248876009,2020-03-06,0
